Time,X,Y,Z,Roll,Pitch,Yaw
1160,-0.003540039,0.018676758,1.0358887,0.029724121,-0.060546875,-0.013244629
1180,-0.010131836,0.02545166,1.0402222,0.023620605,-0.0546875,-0.023986816
1181,-0.010131836,0.02545166,1.0402222,0.023620605,-0.0546875,-0.023986816
1183,-0.010131836,0.02545166,1.0402222,0.023620605,-0.0546875,-0.023986816
1184,-0.010131836,0.02545166,1.0402222,0.023620605,-0.0546875,-0.023986816
1185,-0.010131836,0.02545166,1.0402222,0.023620605,-0.0546875,-0.023986816
1193,-0.010131836,0.02545166,1.0402222,0.023620605,-0.0546875,-0.023986816
1205,-0.01184082,0.020568848,1.0383301,0.030151367,-0.055236816,-0.017822266
1213,-0.006958008,0.02935791,1.0368652,0.030456543,-0.07800293,-0.024841309
1224,-0.013427734,0.017150879,1.0412598,0.02923584,-0.059936523,-0.020568848
1233,-0.013427734,0.017150879,1.0412598,0.02923584,-0.059936523,-0.020568848
1243,-0.0048217773,0.03479004,1.0463257,0.030578613,-0.06121826,-0.021606445
1253,-0.0059814453,0.021911621,1.0446167,0.01574707,-0.057373047,-0.02130127
1263,-0.0037841797,0.034240723,1.0459595,0.034118652,-0.06188965,-0.029174805
1273,-0.00982666,0.033081055,1.0429077,0.030517578,-0.057861328,-0.024475098
1283,-0.00982666,0.033081055,1.0429077,0.030517578,-0.057861328,-0.024475098
1293,-0.009155273,0.030456543,1.0483398,0.031188965,-0.05731201,-0.01727295
1302,-0.006286621,0.032470703,1.0452881,0.028015137,-0.058898926,-0.020874023
1313,-0.0064086914,0.02355957,1.0393066,0.045288086,-0.054504395,-0.019042969
1322,-0.012084961,0.019470215,1.0471191,0.032165527,-0.06188965,-0.016540527
1332,-0.012084961,0.019470215,1.0471191,0.032165527,-0.06188965,-0.016540527
1343,-0.0076293945,0.023620605,1.039917,0.029418945,-0.057250977,-0.020812988
1353,-0.009277344,0.024719238,1.036499,0.031921387,-0.062072754,-0.023986816
1363,-0.010986328,0.026062012,1.0419922,0.03161621,-0.06439209,-0.021057129
1374,-0.008117676,0.0234375,1.0458984,0.016235352,-0.055664062,-0.02178955
1383,-0.008117676,0.0234375,1.0458984,0.016235352,-0.055664062,-0.02178955
1393,-0.00793457,0.02960205,1.0437622,0.028564453,-0.061523438,-0.024841309
1404,-0.01171875,0.024108887,1.0429077,0.030090332,-0.059814453,-0.023132324
1413,-0.0051879883,0.031433105,1.0390015,0.029907227,-0.060546875,-0.022949219
1422,-0.016906738,0.026611328,1.0331421,0.03314209,-0.06286621,-0.021057129
1434,-0.016906738,0.026611328,1.0331421,0.03314209,-0.06286621,-0.021057129
1443,-0.008300781,0.028015137,1.0397339,0.030151367,-0.06378174,-0.0234375
1453,-0.0095825195,0.026428223,1.0501709,0.02947998,-0.059570312,-0.021057129
1464,-0.0040283203,0.028320312,1.0443115,0.04437256,-0.06591797,-0.024597168
1473,-0.0040283203,0.028320312,1.0443115,0.04437256,-0.06591797,-0.024597168
1483,-0.0075683594,0.02923584,1.046814,0.029663086,-0.057861328,-0.018737793
1493,-0.0026855469,0.031188965,1.0464478,0.030090332,-0.060058594,-0.022277832
1503,-0.008728027,0.029052734,1.0469971,0.031188965,-0.062316895,-0.021850586
1513,-0.014526367,0.021850586,1.0361938,0.016174316,-0.05206299,-0.020080566
1523,-0.014526367,0.021850586,1.0361938,0.016174316,-0.05206299,-0.020080566
1533,-0.009094238,0.02734375,1.0390625,0.029968262,-0.06262207,-0.020568848
1543,-0.0115356445,0.022705078,1.0458374,0.030822754,-0.061462402,-0.022460938
1554,-0.0071411133,0.03942871,1.0436401,0.030517578,-0.07385254,-0.024963379
1563,-0.0071411133,0.03942871,1.0436401,0.030517578,-0.07385254,-0.024963379
1573,-0.009460449,0.02746582,1.0488281,0.030273438,-0.06304932,-0.024475098
1583,-0.0126953125,0.019226074,1.0410156,0.03302002,-0.05706787,-0.021057129
1593,-0.006225586,0.028381348,1.0350342,0.031921387,-0.060424805,-0.020812988
1604,-0.011108398,0.02520752,1.0371704,0.03161621,-0.061462402,-0.022277832
1613,-0.011108398,0.02520752,1.0371704,0.03161621,-0.061462402,-0.022277832
1623,-0.008728027,0.021972656,1.0470581,0.030151367,-0.058044434,-0.024597168
1633,-0.010192871,0.020629883,1.0418091,0.031555176,-0.062194824,-0.02166748
1644,-0.015686035,0.021362305,1.0495605,0.028625488,-0.06109619,-0.016662598
1653,-0.014099121,0.024414062,1.0441895,0.030517578,-0.060913086,-0.006652832
1664,-0.010131836,0.02545166,1.0383301,0.03466797,-0.06628418,-0.023620605
1677,-0.010131836,0.02545166,1.0383301,0.03466797,-0.06628418,-0.023620605
1682,-0.0068969727,0.032592773,1.048584,0.032104492,-0.06402588,-0.021240234
1695,-0.007507324,0.030639648,1.0402832,0.03253174,-0.061462402,-0.022949219
1703,-0.006164551,0.036743164,1.0436401,0.03100586,-0.059265137,-0.018920898
1713,-0.006164551,0.036743164,1.0436401,0.03100586,-0.059265137,-0.018920898
1723,-0.016235352,0.0289917,1.0480347,0.032958984,-0.076416016,-0.022094727
1733,-0.009033203,0.032043457,1.045227,0.03326416,-0.06414795,-0.020202637
1744,-0.010314941,0.029296875,1.0439453,0.030273438,-0.05682373,-0.01940918
1753,-0.0072021484,0.02178955,1.0476074,0.03314209,-0.059814453,-0.016967773
1763,-0.0072021484,0.02178955,1.0476074,0.03314209,-0.059814453,-0.016967773
1773,-0.011291504,0.027038574,1.0443726,0.030944824,-0.061401367,-0.022155762
1782,-0.0075683594,0.024597168,1.0378418,0.032714844,-0.07006836,-0.02355957
1794,-0.004638672,0.033996582,1.0449219,0.030883789,-0.06286621,-0.023010254
1805,-0.011657715,0.025268555,1.0393066,0.046020508,-0.061706543,-0.022583008
1813,-0.011657715,0.025268555,1.0393066,0.046020508,-0.061706543,-0.022583008
1823,-0.011108398,0.016418457,1.0595703,0.02911377,-0.07537842,-0.02154541
1834,-0.013671875,0.024597168,1.0373535,0.034851074,-0.061401367,-0.01940918
1844,-0.008300781,0.02935791,1.0457764,0.018920898,-0.061523438,-0.022155762
1854,-0.0087890625,0.031555176,1.0419922,0.030700684,-0.061340332,-0.020935059
1863,-0.0087890625,0.031555176,1.0419922,0.030700684,-0.061340332,-0.020935059
1873,-0.0064697266,0.028320312,1.0456543,0.02911377,-0.060424805,-0.024169922
1883,-0.010375977,0.02960205,1.0383911,0.029663086,-0.062316895,-0.021362305
1893,-0.008117676,0.026367188,1.0396729,0.02960205,-0.059753418,-0.020935059
