Time,X,Y,Z,Roll,Pitch,Yaw
2425,-0.0012817383,0.9581299,-0.18621826,0.033081055,-0.07330322,-0.026977539
2428,-0.0012817383,0.9581299,-0.18621826,0.033081055,-0.07330322,-0.026977539
2434,-0.0012817383,0.9581299,-0.18621826,0.033081055,-0.07330322,-0.026977539
2444,-0.0040893555,0.9581299,-0.17791748,0.030395508,-0.07556152,-0.02557373
2455,2.4414062E-4,0.9633789,-0.18688965,0.045776367,-0.06652832,-0.026245117
2464,-0.003967285,0.9602051,-0.18170166,0.029418945,-0.06384277,-0.022644043
2475,-0.003967285,0.9602051,-0.18170166,0.029418945,-0.06384277,-0.022644043
2485,-0.0033569336,0.9605713,-0.19122314,0.030029297,-0.059509277,-0.024108887
2495,-0.004638672,0.98028564,-0.19293213,0.033569336,-0.06549072,-0.026184082
2505,-0.001159668,0.97424316,-0.17791748,0.029724121,-0.066101074,-0.023986816
2515,1.8310547E-4,0.9636841,-0.17840576,0.028381348,-0.077941895,-0.02709961
2525,1.8310547E-4,0.9636841,-0.17840576,0.028381348,-0.077941895,-0.02709961
2535,0.003479004,0.96655273,-0.17779541,0.030151367,-0.059631348,-0.018798828
2545,4.272461E-4,0.96466064,-0.1720581,0.04559326,-0.061035156,-0.021057129
2555,0.0044555664,0.96868896,-0.18548584,0.02935791,-0.059020996,-0.022827148
2565,-0.002319336,0.96173096,-0.19372559,0.02960205,-0.060180664,-0.022277832
2575,-0.002319336,0.96173096,-0.19372559,0.02960205,-0.060180664,-0.022277832
2585,-2.4414062E-4,0.96832275,-0.19311523,0.0289917,-0.06036377,-0.021057129
2596,9.765625E-4,0.9655762,-0.18206787,0.032043457,-0.06188965,-0.021057129
2605,-0.0032348633,0.9677124,-0.18951416,0.03375244,-0.0625,-0.020385742
2615,0.0026245117,0.9684448,-0.18591309,0.028503418,-0.06365967,-0.02368164
2626,-0.0018310547,0.96588135,-0.19396973,0.016113281,-0.064819336,-0.022827148
2636,-0.0018310547,0.96588135,-0.19396973,0.016113281,-0.064819336,-0.022827148
2645,0.0028686523,0.96765137,-0.1843872,0.029174805,-0.059814453,-0.02368164
2655,-6.1035156E-4,0.95599365,-0.17602539,0.028869629,-0.06561279,-0.02960205
2665,0.0028686523,0.9694824,-0.184021,0.030273438,-0.06188965,-0.026916504
2676,1.2207031E-4,0.9682617,-0.17376709,0.03265381,-0.06549072,-0.026977539
2686,1.2207031E-4,0.9682617,-0.17376709,0.03265381,-0.06549072,-0.026977539
2695,0.0021362305,0.96466064,-0.18182373,0.030517578,-0.0592041,-0.021972656
2705,-1.2207031E-4,0.9690552,-0.18499756,0.028320312,-0.05859375,-0.025878906
2716,-0.0031738281,0.98272705,-0.18267822,0.04437256,-0.066101074,-0.024658203
2726,-0.003540039,0.9664917,-0.18182373,0.028076172,-0.06390381,-0.025390625
2735,-0.003540039,0.9664917,-0.18182373,0.028076172,-0.06390381,-0.025390625
2745,-0.003479004,0.9667969,-0.18554688,0.030639648,-0.058044434,-0.019226074
2756,-0.0012207031,0.96881104,-0.18652344,0.031677246,-0.0491333,-0.013366699
2766,-0.0037231445,0.9764404,-0.18878174,0.018005371,-0.060913086,-0.020446777
2775,-5.493164E-4,0.9649658,-0.18511963,0.03125,-0.059509277,-0.02130127
2785,-5.493164E-4,0.9649658,-0.18511963,0.03125,-0.059509277,-0.02130127
2796,0.002746582,0.96551514,-0.1807251,0.032714844,-0.06121826,-0.022460938
2806,0.0014648438,0.96728516,-0.18017578,0.029663086,-0.05999756,-0.02368164
2815,0.014404297,0.9692383,-0.19018555,0.03491211,-0.061950684,-0.022094727
2825,0.0038452148,0.97003174,-0.18304443,0.03186035,-0.074645996,-0.020446777
2836,0.0038452148,0.97003174,-0.18304443,0.03186035,-0.074645996,-0.020446777
2846,0.0036621094,0.96539307,-0.18237305,0.029418945,-0.05718994,-0.019348145
2856,0.0024414062,0.97021484,-0.17004395,0.030578613,-0.060546875,-0.022094727
2866,-8.544922E-4,0.96539307,-0.16564941,0.031066895,-0.059387207,-0.0211792
2875,0.0028686523,0.9638672,-0.17779541,0.030639648,-0.06323242,-0.020019531
2885,0.0028686523,0.9638672,-0.17779541,0.030639648,-0.06323242,-0.020019531
2896,-4.8828125E-4,0.9697876,-0.18066406,0.032287598,-0.0602417,-0.020751953
2906,-0.002746582,0.9595947,-0.18115234,0.02722168,-0.064453125,-0.022705078
2915,-0.0025634766,0.96343994,-0.19366455,0.030151367,-0.06060791,-0.02166748
2925,6.1035156E-5,0.96295166,-0.18145752,0.029907227,-0.07647705,-0.02545166
2936,6.1035156E-5,0.96295166,-0.18145752,0.029907227,-0.07647705,-0.02545166
2946,0.001953125,0.96520996,-0.18231201,0.027526855,-0.059448242,-0.022827148
2955,1.2207031E-4,0.9647217,-0.18054199,0.03125,-0.061706543,-0.019836426
2965,-0.011413574,0.9694824,-0.17993164,0.03137207,-0.061340332,-0.020446777
2976,0.006286621,0.9684448,-0.18359375,0.030029297,-0.06097412,-0.020874023
2986,0.006286621,0.9684448,-0.18359375,0.030029297,-0.06097412,-0.020874023
2995,0.0010375977,0.9697876,-0.17993164,0.02722168,-0.059509277,-0.020629883
3005,8.544922E-4,0.967041,-0.18469238,0.031066895,-0.062194824,-0.022155762
3016,-0.0025024414,0.96240234,-0.17962646,0.032592773,-0.06768799,-0.02520752
3026,-0.008361816,0.9633789,-0.18426514,0.030883789,-0.064575195,-0.025024414
3035,-0.008361816,0.9633789,-0.18426514,0.030883789,-0.064575195,-0.025024414
3045,-0.0043945312,0.96588135,-0.18267822,0.030822754,-0.064086914,-0.027709961
3056,6.713867E-4,0.9649048,-0.18365479,0.031433105,-0.075805664,-0.023010254
3066,0.0032348633,0.96875,-0.18719482,0.033996582,-0.061157227,-0.022094727
