Time,X,Y,Z,Roll,Pitch,Yaw
1223,0.047973633,0.99560547,0.13842773,0.06323242,0.009338379,-0.05090332
1228,0.047973633,0.99560547,0.13842773,0.06323242,0.009338379,-0.05090332
1236,0.043151855,0.98883057,0.12677002,0.059753418,0.028137207,-0.034362793
1245,0.043151855,0.98883057,0.12677002,0.059753418,0.028137207,-0.034362793
1256,0.039245605,0.96795654,0.13244629,0.0625,0.026916504,-0.030334473
1265,0.04260254,0.94750977,0.13397217,0.05432129,0.033325195,-0.028015137
1275,0.04840088,0.93951416,0.12939453,0.050842285,0.043395996,-0.020080566
1285,0.04840088,0.93951416,0.12939453,0.050842285,0.043395996,-0.020080566
1295,0.048706055,0.95166016,0.13397217,0.049438477,0.027832031,-0.023132324
1305,0.057373047,0.9522705,0.12738037,0.05218506,0.025939941,-0.015136719
1315,0.061462402,0.9570923,0.128479,0.061645508,0.026611328,-0.013244629
1326,0.061462402,0.9570923,0.128479,0.061645508,0.026611328,-0.013244629
1335,0.062561035,0.9561157,0.13110352,0.047058105,0.022583008,-0.015258789
1346,0.066345215,0.9560547,0.11639404,0.04309082,0.026977539,-0.028503418
1355,0.068847656,0.96484375,0.10974121,0.03503418,0.042663574,-0.0079956055
1366,0.068847656,0.96484375,0.10974121,0.03503418,0.042663574,-0.0079956055
1375,0.068115234,0.95721436,0.11199951,0.025817871,0.028503418,-0.009643555
1385,0.06677246,0.9794922,0.12921143,0.020812988,0.022827148,-0.0119018555
1396,0.06677246,0.9794922,0.12921143,0.020812988,0.022827148,-0.0119018555
1405,0.059936523,0.9630127,0.1385498,0.012756348,0.032409668,-0.0048828125
1416,0.072509766,0.96191406,0.14733887,0.008361816,0.031677246,-0.010192871
1425,0.076538086,0.96362305,0.15252686,0.0038452148,0.040039062,-0.004699707
1436,0.076538086,0.96362305,0.15252686,0.0038452148,0.040039062,-0.004699707
1445,0.07678223,0.97546387,0.16265869,0.0032958984,0.045715332,-0.004638672
1455,0.103027344,0.9729614,0.16473389,0.0041503906,0.038757324,-0.001953125
1465,0.103027344,0.9729614,0.16473389,0.0041503906,0.038757324,-0.001953125
1475,0.10266113,0.9794922,0.15704346,-0.0020141602,0.033996582,-0.008850098
1485,0.09442139,0.9793091,0.16577148,0.0020141602,0.047302246,-0.0048217773
1495,0.092163086,0.98687744,0.16815186,-0.014953613,0.042053223,-0.012268066
1505,0.092163086,0.98687744,0.16815186,-0.014953613,0.042053223,-0.012268066
1515,0.090148926,0.98602295,0.17108154,-0.0013427734,0.05230713,-7.9345703E-4
1525,0.091674805,0.975708,0.18060303,0.002380371,0.04473877,-0.0038452148
1535,0.09893799,0.9817505,0.17095947,-1.2207031E-4,0.034973145,-0.00970459
1545,0.09893799,0.9817505,0.17095947,-1.2207031E-4,0.034973145,-0.00970459
1555,0.10308838,0.9788208,0.16931152,-7.9345703E-4,0.030029297,-0.005432129
1565,0.106933594,0.98394775,0.17626953,6.713867E-4,0.031677246,0.0029296875
1575,0.107177734,0.97229004,0.15771484,-0.0017700195,0.033203125,6.1035156E-5
1586,0.107177734,0.97229004,0.15771484,-0.0017700195,0.033203125,6.1035156E-5
1595,0.09729004,0.9771118,0.1663208,1.8310547E-4,0.030517578,0.009399414
1605,0.1048584,0.96984863,0.1687622,0.0073242188,0.028381348,1.2207031E-4
1615,0.1048584,0.96984863,0.1687622,0.0073242188,0.028381348,1.2207031E-4
1625,0.10015869,0.9591675,0.1819458,0.008300781,0.03253174,0.0024414062
1635,0.10119629,0.9626465,0.17633057,0.010131836,0.025817871,-0.014587402
1645,0.10656738,0.970459,0.17285156,0.011047363,0.034179688,0.0048828125
1655,0.10656738,0.970459,0.17285156,0.011047363,0.034179688,0.0048828125
1665,0.11395264,0.96917725,0.1897583,0.018249512,0.020690918,-0.008728027
1675,0.09686279,0.9667969,0.17303467,0.019165039,0.017028809,-0.0015869141
1685,0.1184082,0.9703369,0.1852417,0.019714355,0.0076293945,-0.008850098
1695,0.1184082,0.9703369,0.1852417,0.019714355,0.0076293945,-0.008850098
1705,0.11230469,0.95654297,0.1730957,0.021606445,0.005859375,-0.0049438477
1715,0.11114502,0.9567261,0.17401123,0.018676758,-0.0015869141,-0.006958008
1725,0.10998535,0.96777344,0.17114258,0.017944336,0.0,-0.0059814453
1736,0.10998535,0.96777344,0.17114258,0.017944336,0.0,-0.0059814453
1745,0.10601807,0.9807739,0.16766357,0.01763916,-0.015075684,-0.0037231445
1756,0.103515625,0.99438477,0.17663574,0.013366699,0.0115356445,-0.0021362305
1765,0.103515625,0.99438477,0.17663574,0.013366699,0.0115356445,-0.0021362305
1775,0.09210205,0.991272,0.18664551,0.011352539,3.0517578E-4,-9.1552734E-4
1785,0.079956055,1.0083618,0.18670654,0.01586914,-0.0067749023,-0.016357422
1795,0.0703125,1.0195312,0.18383789,0.00982666,-0.008728027,-0.026733398
1805,0.0703125,1.0195312,0.18383789,0.00982666,-0.008728027,-0.026733398
1815,0.06689453,1.0285645,0.17956543,0.020568848,-0.0068969727,-0.028625488
1825,0.06359863,0.9897461,0.18060303,0.02734375,-0.006591797,-0.040649414
1835,0.05456543,0.9321289,0.17785645,0.033203125,-0.014465332,-0.057678223
1845,0.05456543,0.9321289,0.17785645,0.033203125,-0.014465332,-0.057678223
1855,0.019042969,0.91815186,0.18798828,0.0178833,-0.01776123,-0.075683594
