Time,X,Y,Z,Roll,Pitch,Yaw
54106,0.013061523,0.99157715,-0.009887695,-0.1843872,-0.11566162,-0.05291748
54111,8.544922E-4,0.9667969,-0.005065918,-0.16412354,-0.09887695,-0.045776367
54113,8.544922E-4,0.9667969,-0.005065918,-0.16412354,-0.09887695,-0.045776367
54121,8.544922E-4,0.9667969,-0.005065918,-0.16412354,-0.09887695,-0.045776367
54131,-0.0024414062,0.9692383,-0.024780273,-0.15667725,-0.08135986,-0.03515625
54140,-0.007080078,0.9645386,-0.041015625,-0.14807129,-0.06719971,-0.027893066
54150,-0.012207031,0.97558594,-0.04675293,-0.14123535,-0.08477783,-0.022888184
54161,-0.01159668,0.9928589,-0.031921387,-0.13513184,-0.07788086,-0.011352539
54171,-0.01159668,0.9928589,-0.031921387,-0.13513184,-0.07788086,-0.011352539
54180,-0.010437012,0.9949951,-0.013305664,-0.12335205,-0.07055664,-0.0053710938
54191,0.007446289,1.0113525,0.006286621,-0.11224365,-0.06829834,0.00592041
54200,0.027832031,1.0109863,0.018066406,-0.095947266,-0.051452637,0.016784668
54210,0.056396484,1.0169067,0.026245117,-0.073791504,-0.06732178,0.01965332
54220,0.056396484,1.0169067,0.026245117,-0.073791504,-0.06732178,0.01965332
54231,0.076049805,1.0202637,0.02960205,-0.05871582,-0.0791626,0.014099121
54241,0.08380127,1.0176392,0.020812988,-0.032836914,-0.09075928,0.023803711
54250,0.08496094,1.0222168,0.03704834,-0.032836914,-0.09863281,0.023620605
54260,0.07550049,1.0064087,0.029541016,-0.017333984,-0.10223389,0.022277832
54271,0.07550049,1.0064087,0.029541016,-0.017333984,-0.10223389,0.022277832
54281,0.070495605,1.0154419,0.030944824,-0.0049438477,-0.11004639,0.01953125
54290,0.064697266,0.9908447,0.030395508,0.0037841797,-0.11315918,0.012817383
54300,0.07122803,0.9779663,0.018188477,0.0015869141,-0.112854004,0.015380859
54310,0.068847656,0.97021484,0.0064086914,0.015686035,-0.11633301,0.016540527
54321,0.068847656,0.97021484,0.0064086914,0.015686035,-0.11633301,0.016540527
54330,0.07019043,0.970459,-0.030395508,0.011657715,-0.118652344,0.023376465
54340,0.068115234,0.9608154,-0.030395508,-0.0020751953,-0.121154785,0.016296387
54351,0.07043457,0.9602661,-0.040527344,-0.0060424805,-0.128479,0.015136719
54361,0.05657959,0.9512329,-0.054260254,-0.013549805,-0.13110352,0.0146484375
54370,0.05657959,0.9512329,-0.054260254,-0.013549805,-0.13110352,0.0146484375
54380,0.051574707,0.940979,-0.049316406,-0.019958496,-0.12219238,0.009460449
54391,0.032714844,0.9519043,-0.046875,-0.044921875,-0.10974121,0.009216309
54400,0.036132812,0.9506836,-0.045715332,-0.04248047,-0.0927124,0.0064697266
54410,0.036071777,0.9536743,-0.020935059,-0.05621338,-0.063964844,0.008239746
