Time,X,Y,Z,Roll,Pitch,Yaw
1650,-0.13287354,0.73461914,-0.6820679,-0.46203613,-0.006713867,0.20898438
1661,-0.13287354,0.73461914,-0.6820679,-0.46203613,-0.006713867,0.20898438
1669,-0.09448242,0.7584839,-0.68115234,-0.4647827,-0.0289917,0.21704102
1679,-0.07861328,0.70648193,-0.65496826,-0.47650146,-0.07647705,0.22052002
1689,-0.07861328,0.70648193,-0.65496826,-0.47650146,-0.07647705,0.22052002
1700,-0.08215332,0.7293091,-0.65093994,-0.49664307,-0.08929443,0.22473145
1709,-0.081970215,0.72180176,-0.6376953,-0.51208496,-0.0914917,0.23815918
1719,-0.096191406,0.7703247,-0.6176758,-0.53497314,-0.10900879,0.23651123
1730,-0.096191406,0.7703247,-0.6176758,-0.53497314,-0.10900879,0.23651123
1739,-0.1227417,0.81030273,-0.6039429,-0.5484009,-0.12982178,0.21948242
1749,-0.101745605,0.82055664,-0.57403564,-0.54803467,-0.1340332,0.21343994
1759,-0.12615967,0.79522705,-0.5164795,-0.55029297,-0.13684082,0.20526123
1769,-0.12615967,0.79522705,-0.5164795,-0.55029297,-0.13684082,0.20526123
1779,-0.13446045,0.7678833,-0.45922852,-0.54437256,-0.13604736,0.20275879
1789,-0.12799072,0.7647705,-0.43652344,-0.5477905,-0.1395874,0.2055664
1799,-0.12799072,0.7647705,-0.43652344,-0.5477905,-0.1395874,0.2055664
1809,-0.105163574,0.7651367,-0.44506836,-0.5472412,-0.1138916,0.20196533
1819,-0.09436035,0.7630005,-0.45324707,-0.55566406,-0.11151123,0.19488525
1829,-0.04852295,0.76782227,-0.46740723,-0.55999756,-0.13208008,0.17706299
1840,-0.04852295,0.76782227,-0.46740723,-0.55999756,-0.13208008,0.17706299
1849,-0.033813477,0.7697754,-0.45611572,-0.5788574,-0.15216064,0.1638794
1859,-0.063964844,0.7868042,-0.43518066,-0.58935547,-0.16931152,0.15447998
1869,-0.10961914,0.79901123,-0.38305664,-0.60217285,-0.18823242,0.1515503
1880,-0.10961914,0.79901123,-0.38305664,-0.60217285,-0.18823242,0.1515503
1890,-0.12768555,0.8078003,-0.33605957,-0.60583496,-0.20050049,0.14593506
1899,-0.14648438,0.81140137,-0.31030273,-0.6021118,-0.18511963,0.1687622
1910,-0.16156006,0.8066406,-0.30963135,-0.6005249,-0.15252686,0.1609497
