Time,X,Y,Z,Roll,Pitch,Yaw
116847,-0.010131836,0.7276001,-0.44848633,-0.09991455,0.051086426,-0.16546631
116857,-0.010131836,0.7276001,-0.44848633,-0.09991455,0.051086426,-0.16546631
116866,0.0010375977,0.7578125,-0.46691895,-0.1005249,0.05822754,-0.14996338
116876,0.041870117,0.76342773,-0.41357422,-0.10144043,0.07165527,-0.14733887
116885,0.041870117,0.76342773,-0.41357422,-0.10144043,0.07165527,-0.14733887
116896,0.06903076,0.7977905,-0.4105835,-0.08728027,0.08673096,-0.12915039
116906,0.09118652,0.8092041,-0.40338135,-0.07434082,0.08721924,-0.1217041
116916,0.10601807,0.8356323,-0.37774658,-0.067993164,0.09100342,-0.11260986
116927,0.123046875,0.86102295,-0.41345215,-0.055541992,0.08630371,-0.094055176
116936,0.095336914,1.9959717,0.63739014,-0.05102539,0.10107422,-0.086120605
116946,0.095336914,1.9959717,0.63739014,-0.05102539,0.10107422,-0.086120605
116956,0.124572754,1.9978638,-0.05102539,-0.10827637,0.07977295,-0.089416504
116966,0.13104248,1.267395,0.07434082,-0.107788086,0.053222656,-0.070617676
116976,0.113220215,-0.28155518,-1.1383667,0.025390625,0.046936035,-0.08465576
116986,0.20910645,0.24267578,-0.97558594,-0.025390625,0.03515625,-0.072387695
116996,0.20910645,0.24267578,-0.97558594,-0.025390625,0.03515625,-0.072387695
117005,0.21350098,0.701416,-0.5460205,-0.035095215,0.03668213,-0.05657959
117016,0.22088623,0.9031372,-0.4295044,-0.05517578,0.036376953,-0.037902832
117026,0.2508545,0.92822266,-0.46472168,-0.04321289,0.038391113,-0.030090332
117037,0.22845459,0.9331665,-0.41052246,-0.052978516,0.029846191,-0.027160645
117046,0.22845459,0.9331665,-0.41052246,-0.052978516,0.029846191,-0.027160645
117056,0.18890381,0.90509033,-0.38006592,-0.056396484,0.016052246,-0.028808594
117066,0.17388916,0.88726807,-0.3894043,-0.05670166,0.012878418,-0.016479492
117077,0.17889404,0.8880005,-0.36151123,-0.08026123,0.028320312,-0.0026245117
117086,0.21166992,0.8989868,-0.36224365,-0.088378906,0.03265381,-0.015197754
117096,0.21166992,0.8989868,-0.36224365,-0.088378906,0.03265381,-0.015197754
117106,0.2041626,0.9423218,-0.3357544,-0.09320068,0.023925781,-0.029418945
117117,0.19042969,0.9703369,-0.37121582,-0.09411621,0.03491211,-0.016174316
117126,0.21691895,1.0079956,-0.4003296,-0.09118652,0.0345459,-0.030090332
117136,0.21099854,1.003479,-0.397583,-0.0625,0.04333496,-0.036376953
117146,0.21099854,1.003479,-0.397583,-0.0625,0.04333496,-0.036376953
117156,0.203125,0.97540283,-0.36688232,-0.057006836,0.04888916,-0.031982422
117166,0.21887207,0.97094727,-0.32739258,-0.057250977,0.06744385,-0.029907227
117176,0.21984863,0.9890137,-0.29840088,-0.05883789,0.06707764,-0.03112793
117187,0.24432373,1.0064087,-0.33599854,-0.04559326,0.06262207,-0.038269043
117196,0.24432373,1.0064087,-0.33599854,-0.04559326,0.06262207,-0.038269043
117206,0.25952148,1.0252686,-0.33111572,-0.050354004,0.05706787,-0.022155762
117216,0.2678833,1.034729,-0.31793213,-0.04827881,0.04626465,-0.035339355
117227,0.289917,1.0518799,-0.31066895,-0.047607422,0.06439209,-0.008422852
117236,0.3110962,1.0219116,-0.29449463,-0.026306152,0.04815674,-0.007751465
117246,0.3110962,1.0219116,-0.29449463,-0.026306152,0.04815674,-0.007751465
