Time,X,Y,Z,Roll,Pitch,Yaw
584029,0.41534424,0.8364868,-0.10736084,0.09240723,0.19329834,-0.005432129
584040,0.41534424,0.8364868,-0.10736084,0.09240723,0.19329834,-0.005432129
584050,0.39770508,0.8195801,-0.12634277,0.08428955,0.18475342,-0.01776123
584059,0.3821411,0.84295654,-0.15185547,0.099731445,0.17346191,-0.016296387
584070,0.38342285,0.8613281,-0.14916992,0.09661865,0.15997314,-0.026916504
584080,0.38342285,0.8613281,-0.14916992,0.09661865,0.15997314,-0.026916504
584090,0.39117432,0.8532715,-0.1362915,0.09613037,0.1716919,-0.03729248
584100,0.37860107,0.85754395,-0.13256836,0.09295654,0.17004395,-0.044677734
584110,0.37860107,0.85754395,-0.13256836,0.09295654,0.17004395,-0.044677734
584120,0.37298584,0.5790405,-0.3768921,0.08343506,0.1928711,-0.047607422
584130,0.43511963,1.9049683,0.49328613,0.19915771,0.19244385,-0.053222656
584139,0.289917,0.90075684,0.73254395,0.12536621,0.22521973,-0.05126953
584150,0.289917,0.90075684,0.73254395,0.12536621,0.22521973,-0.05126953
584160,0.36523438,1.9978027,-0.06414795,-0.02911377,0.2368164,-0.06585693
584170,0.5227661,-0.24511719,-0.93573,0.14575195,0.2244873,-0.054748535
584180,0.49560547,0.74224854,-0.20654297,0.054748535,0.2321167,-0.070251465
584190,0.46173096,0.8635864,-0.11651611,0.022766113,0.2420044,-0.07208252
584200,0.46740723,0.86572266,-0.15063477,0.010192871,0.24920654,-0.08905029
584209,0.46740723,0.86572266,-0.15063477,0.010192871,0.24920654,-0.08905029
584220,0.46374512,0.8823242,-0.14086914,0.0020751953,0.24163818,-0.08282471
584230,0.46020508,0.89404297,-0.14538574,-0.0014038086,0.23706055,-0.09112549
584240,0.4468994,0.89538574,-0.14105225,-0.010620117,0.23547363,-0.10369873
584250,0.44140625,0.93859863,-0.15966797,-0.023132324,0.23199463,-0.08319092
584259,0.44140625,0.93859863,-0.15966797,-0.023132324,0.23199463,-0.08319092
584270,0.42822266,0.9807129,-0.17602539,-0.028625488,0.25750732,-0.08685303
584280,0.40875244,1.0271606,-0.22320557,-0.021972656,0.25109863,-0.09484863
584290,0.39630127,1.0801392,-0.25152588,-0.015014648,0.26049805,-0.10217285
584300,0.38201904,1.1372681,-0.28601074,-0.007751465,0.2685547,-0.10687256
584310,0.38201904,1.1372681,-0.28601074,-0.007751465,0.2685547,-0.10687256
584320,0.37921143,1.1828003,-0.25933838,-0.005554199,0.24493408,-0.12573242
584330,0.39611816,1.2000732,-0.24920654,0.007507324,0.21142578,-0.14172363
584340,0.40734863,1.206543,-0.25628662,0.011169434,0.18109131,-0.14959717
584350,0.4336548,1.1845093,-0.26916504,0.033081055,0.13861084,-0.17944336
584360,0.4336548,1.1845093,-0.26916504,0.033081055,0.13861084,-0.17944336
584370,0.41577148,1.1425171,-0.2612915,0.018066406,0.07867432,-0.17779541
584380,0.34747314,1.0813599,-0.2965088,0.041931152,0.008850098,-0.19342041
584390,0.27490234,1.0461426,-0.32269287,0.040161133,-0.039611816,-0.20898438
584400,0.20605469,1.0457153,-0.3475952,0.04534912,-0.031677246,-0.23962402
584410,0.20605469,1.0457153,-0.3475952,0.04534912,-0.031677246,-0.23962402
584420,0.17248535,1.0445557,-0.35168457,0.022338867,-0.016418457,-0.24639893
584430,0.15167236,1.0720825,-0.39361572,0.005432129,-0.011108398,-0.23742676
584440,0.14648438,1.0891113,-0.38531494,-0.0099487305,0.0049438477,-0.22857666
584450,0.15350342,1.0282593,-0.347229,-0.0065307617,-0.008911133,-0.23272705
584460,0.15350342,1.0282593,-0.347229,-0.0065307617,-0.008911133,-0.23272705
584470,0.13415527,0.9487915,-0.35498047,-0.020690918,-0.048828125,-0.25506592
584480,0.103759766,0.88879395,-0.35723877,-0.05810547,-0.08099365,-0.2758789
584490,0.03845215,0.8800049,-0.39630127,-0.08129883,-0.06903076,-0.27368164
584500,-0.0036010742,0.9272461,-0.40600586,-0.12158203,-0.053649902,-0.2687378
584510,0.02166748,1.017395,-0.39074707,-0.16949463,-0.0036010742,-0.23956299
584520,0.02166748,1.017395,-0.39074707,-0.16949463,-0.0036010742,-0.23956299
584530,0.09173584,1.0048218,-0.3251953,-0.17468262,0.032592773,-0.22253418
584539,0.07196045,0.9711304,-0.30804443,-0.20507812,0.01171875,-0.21496582
584550,0.03753662,0.9371948,-0.30480957,-0.23925781,-0.0021362305,-0.21923828
584560,0.016723633,0.9194336,-0.31298828,-0.2715454,-0.013977051,-0.2345581
584570,0.016723633,0.9194336,-0.31298828,-0.2715454,-0.013977051,-0.2345581
584580,0.0059814453,0.93603516,-0.30456543,-0.31939697,-0.01965332,-0.24169922
584590,0.025024414,0.9473877,-0.28277588,-0.3682251,-0.040405273,-0.2635498
584600,0.070373535,0.97369385,-0.25280762,-0.41149902,-0.042419434,-0.26940918
584610,0.11102295,1.010315,-0.19396973,-0.44812012,-0.06555176,-0.27819824
584620,0.11102295,1.010315,-0.19396973,-0.44812012,-0.06555176,-0.27819824
584630,0.14630127,1.0696411,-0.16217041,-0.5003052,-0.071899414,-0.26104736
584640,0.19604492,1.1622314,-0.16046143,-0.5484009,-0.11682129,-0.25860596
584650,0.23919678,1.3233032,-0.17736816,-0.5633545,-0.17364502,-0.24780273
584660,0.27215576,1.4365845,-0.1895752,-0.5718994,-0.24468994,-0.2399292
584670,0.27215576,1.4365845,-0.1895752,-0.5718994,-0.24468994,-0.2399292
584679,0.2888794,1.5491333,-0.19628906,-0.5527954,-0.31976318,-0.22033691
584690,0.27545166,1.6401367,-0.20379639,-0.5358887,-0.40997314,-0.20507812
584700,0.25042725,1.6779175,-0.18432617,-0.52111816,-0.456604,-0.18322754
584710,0.1953125,1.7032471,-0.19433594,-0.48968506,-0.5186157,-0.17181396
584720,0.12615967,1.757019,-0.24243164,-0.45428467,-0.5731201,-0.16552734
584730,0.12615967,1.757019,-0.24243164,-0.45428467,-0.5731201,-0.16552734
584740,0.03100586,1.7629395,-0.21789551,-0.41064453,-0.57281494,-0.1473999
584750,-0.002319336,1.7715454,-0.19152832,-0.39678955,-0.55755615,-0.14276123
584760,-0.0602417,1.6773682,-0.25372314,-0.3322754,-0.56256104,-0.12854004
584770,-0.083618164,1.5528564,-0.19073486,-0.35083008,-0.49816895,-0.109436035
584780,-0.083618164,1.5528564,-0.19073486,-0.35083008,-0.49816895,-0.109436035
584790,-0.09259033,1.5842285,-0.23223877,-0.36224365,-0.40960693,-0.07623291
584799,-0.09503174,1.7817383,-0.20599365,-0.3529663,-0.34197998,-0.06677246
584810,-0.23699951,1.8868408,-0.27990723,-0.23150635,-0.29058838,-0.072143555
584820,-0.31170654,1.8120117,-0.31713867,-0.1786499,-0.23669434,-0.034057617
584830,-0.31170654,1.8120117,-0.31713867,-0.1786499,-0.23669434,-0.034057617
584840,-0.322937,1.5992432,-0.25439453,-0.10888672,-0.18255615,-0.026245117
584850,-0.33044434,1.3898315,-0.20697021,-0.07409668,-0.1340332,-0.008422852
584860,-0.30316162,1.1928711,-0.15979004,-0.044067383,-0.10961914,-0.0045776367
584870,-0.30316162,1.1928711,-0.15979004,-0.044067383,-0.10961914,-0.0045776367
584879,-0.26385498,1.0344238,-0.14996338,-0.020080566,-0.081970215,-0.0095825195
584890,-0.19262695,0.94415283,-0.16192627,0.031921387,-0.06573486,-0.0043945312
584899,-0.10418701,0.86157227,-0.14251709,0.09503174,-0.029724121,0.018188477
584910,-0.10418701,0.86157227,-0.14251709,0.09503174,-0.029724121,0.018188477
584919,0.0029907227,0.81207275,-0.11730957,0.1696167,-0.059570312,0.01739502
