Time,X,Y,Z,Roll,Pitch,Yaw
11527,0.077697754,0.9816284,0.12896729,5.493164E-4,-0.026123047,-0.001159668
11532,0.077697754,0.9816284,0.12896729,5.493164E-4,-0.026123047,-0.001159668
11534,0.077697754,0.9816284,0.12896729,5.493164E-4,-0.026123047,-0.001159668
11540,0.105651855,0.98065186,0.13275146,-0.0015258789,-0.024108887,-0.006164551
11550,0.113708496,0.9881592,0.16174316,0.0045166016,-0.018981934,-0.002319336
11560,0.113708496,0.9881592,0.16174316,0.0045166016,-0.018981934,-0.002319336
11569,0.10925293,0.97802734,0.15686035,0.0048217773,-0.010192871,0.0
11580,0.1149292,0.9710083,0.1550293,0.009155273,-0.026184082,-0.005126953
11590,0.1149292,0.9710083,0.1550293,0.009155273,-0.026184082,-0.005126953
11600,0.11517334,0.95806885,0.14569092,0.008239746,-0.022399902,-0.009399414
11610,0.11315918,0.96484375,0.14202881,0.006958008,-0.029174805,-0.012145996
11619,0.10192871,0.9628906,0.1404419,0.0064697266,-0.031433105,-0.017211914
11630,0.10546875,0.9761963,0.1437378,0.0053100586,-0.031677246,-0.008972168
11640,0.10357666,0.9758911,0.1638794,0.0036621094,-0.026062012,-0.011962891
11650,0.10357666,0.9758911,0.1638794,0.0036621094,-0.026062012,-0.011962891
11660,0.11395264,0.98394775,0.1593628,0.005493164,-0.03552246,-0.019104004
11670,0.10632324,0.97387695,0.1675415,0.008422852,-0.037841797,-0.015319824
11679,0.112976074,0.9678345,0.15783691,0.007446289,-0.039855957,-0.0010986328
11690,0.116760254,0.9849243,0.17565918,0.014709473,-0.034179688,-0.017028809
11700,0.116760254,0.9849243,0.17565918,0.014709473,-0.034179688,-0.017028809
11710,0.113586426,0.98101807,0.16137695,0.0154418945,-0.036987305,-0.015625
11720,0.113220215,0.9786377,0.1675415,0.018981934,-0.054626465,-0.01953125
11730,0.119018555,0.98046875,0.15637207,0.01940918,-0.050598145,-0.018066406
11740,0.1161499,0.97247314,0.1572876,0.022460938,-0.04815674,-0.020019531
11750,0.1161499,0.97247314,0.1572876,0.022460938,-0.04815674,-0.020019531
11760,0.10626221,0.97247314,0.1706543,0.024414062,-0.04486084,-0.020507812
11770,0.11254883,0.97387695,0.17163086,0.022827148,-0.05493164,-0.018066406
11780,0.11010742,0.9725342,0.16711426,0.022644043,-0.05303955,-0.014465332
11790,0.11553955,0.9748535,0.16693115,0.025268555,-0.052612305,-0.015686035
